player_id,player,college_team,college_season,college_targets,college_contested_targets,college_contested_receptions,college_cc_rate,college_receptions,college_rec_yards,college_rec_tds,college_yac,college_yac_per_rec
147920,Vinson Davis III,CHARLES SO,2022,85,5,1,0.2,59,513,4,462,7.8
147920,Vinson Davis III,S ILLINOIS,2023,72,7,3,0.4285714285714285,55,642,3,358,6.5
147930,Timothy Ruff II,CHARLES SO,2021,2,0,0,,2,10,0,16,8.0
147931,Seth Anderson,CHARLES SO,2021,1,0,0,,1,0,0,0,0.0
147931,Seth Anderson,CHARLES SO,2022,105,21,5,0.238095238095238,44,676,8,190,4.3
147931,Seth Anderson,IOWA,2023,33,7,2,0.2857142857142857,11,150,1,24,2.2
147944,Alfred Corbin,GARD-WEBB,2021,2,0,0,,0,0,0,0,0.0
147951,Justin Franklin,GARD-WEBB,2021,59,6,3,0.5,36,546,4,224,6.2
147951,Justin Franklin,GARD-WEBB,2022,3,0,0,,3,74,0,49,16.3
147957,Maleek Huggins,GARD-WEBB,2021,6,0,0,,4,51,0,62,15.5
147957,Maleek Huggins,GARD-WEBB,2022,3,0,0,,2,30,0,6,3.0
147957,Maleek Huggins,GARD-WEBB,2023,20,1,0,0.0,9,42,0,21,2.3
147967,Connor Finer,KENNESAW,2022,2,0,0,,1,29,0,7,7.0
147967,Connor Finer,KENNESAW,2023,6,2,1,0.5,4,56,0,25,6.3
147986,Tykeem Wallace,KENNESAW,2023,8,1,0,0.0,5,85,1,47,9.4
147988,Blake Bohannon,KENNESAW,2021,0,0,0,,0,0,0,0,0.0
147988,Blake Bohannon,KENNESAW,2022,24,6,2,0.3333333333333333,12,213,1,66,5.5
147988,Blake Bohannon,KENNESAW,2023,28,5,0,0.0,7,152,1,53,7.6
147997,Chris Kessler,MONMOUTH,2023,1,0,0,,0,0,0,0,0.0
148001,T.J. Speight,MONMOUTH,2022,2,0,0,,2,21,0,21,10.5
148001,T.J. Speight,MONMOUTH,2023,21,2,1,0.5,19,181,0,174,9.2
148032,Daniel Sobkowicz,ILL STATE,2022,56,21,9,0.4285714285714285,31,377,3,94,3.0
148032,Daniel Sobkowicz,ILL STATE,2023,117,32,10,0.3125,68,942,10,332,4.9
148041,JK Carter,ILL STATE,2021,8,1,0,0.0,6,45,0,2,0.3
148041,JK Carter,ILL STATE,2022,26,5,1,0.2,14,112,1,54,3.9
148043,Cameron Nelson,ILL STATE,2022,5,0,0,,1,4,0,0,0.0
148043,Cameron Nelson,ILL STATE,2023,20,0,0,,11,79,1,37,3.4
148081,Ethan Chambers,INDIANA ST,2022,14,0,0,,8,64,0,29,3.6
148081,Ethan Chambers,INDIANA ST,2023,15,3,1,0.3333333333333333,8,80,0,27,3.4
148084,DeAndre Rhodes,INDIANA ST,2023,0,0,0,,0,0,0,0,0.0
148128,Noah Schaffner,N DAKOTA,2023,1,0,0,,0,0,0,0,0.0
148137,Nick Kupfer,N DAKOTA,2021,1,1,0,0.0,0,0,0,0,0.0
148137,Nick Kupfer,N DAKOTA,2022,12,1,0,0.0,7,77,0,17,2.4
148137,Nick Kupfer,N DAKOTA,2023,17,1,1,1.0,9,117,2,46,5.1
148138,Nate DeMontagnac,N DAKOTA,2022,6,0,0,,5,52,0,15,3.0
148138,Nate DeMontagnac,N DAKOTA,2023,10,2,0,0.0,2,23,0,19,9.5
148151,Bryce Lance,N DAK ST,2022,0,0,0,,0,0,0,0,0.0
148151,Bryce Lance,N DAK ST,2023,2,1,0,0.0,1,7,0,3,3.0
148152,Eli Green,N DAK ST,2022,9,3,0,0.0,5,48,0,23,4.6
148152,Eli Green,N DAK ST,2023,54,9,7,0.7777777777777778,41,833,2,258,6.3
148162,Chris Harris,N DAK ST,2023,1,0,0,,1,12,0,7,7.0
148182,Quincy Morris,N IOWA,2022,0,0,0,,0,0,0,0,0.0
148191,Sergio Morancy,N IOWA,2021,22,10,4,0.4,8,124,1,17,2.1
148191,Sergio Morancy,N IOWA,2022,37,5,3,0.6,26,510,6,129,5.0
148191,Sergio Morancy,N IOWA,2023,60,14,5,0.3571428571428571,31,443,2,144,4.7
148192,Tay Normon,N IOWA,2021,2,0,0,,0,0,0,0,0.0
148200,Matteo Bonnin,S DAKOTA,2022,4,0,0,,0,0,0,0,0.0
148202,Jack Martens,S DAKOTA,2021,0,0,0,,0,0,0,0,0.0
148202,Jack Martens,S DAKOTA,2022,15,1,0,0.0,11,169,1,137,12.4
148202,Jack Martens,S DAKOTA,2023,39,8,6,0.75,29,417,0,142,4.9
148203,Javion Phelps,S DAKOTA,2022,28,5,4,0.8,19,248,0,90,4.7
148203,Javion Phelps,S DAKOTA,2023,17,6,2,0.3333333333333333,10,224,3,52,5.2
148210,Makai Lovett,S DAKOTA,2022,0,0,0,,0,0,0,0,0.0
148210,Makai Lovett,S DAKOTA,2023,2,0,0,,2,32,0,7,3.5
148221,Tyler Feldkamp,S DAK ST,2021,5,0,0,,5,51,0,66,13.2
148221,Tyler Feldkamp,S DAK ST,2022,6,0,0,,5,37,1,33,6.6
148221,Tyler Feldkamp,CAMPBELL,2023,2,0,0,,1,8,0,12,12.0
148225,Grahm Goering,S DAK ST,2023,20,3,1,0.3333333333333333,11,143,0,41,3.7
148226,Angel Johnson,S DAK ST,2021,0,0,0,,0,0,0,0,0.0
148229,Michael Paulson,S DAK ST,2021,0,0,0,,0,0,0,0,0.0
148261,Tyjuan Atkins,S ILLINOIS,2022,0,0,0,,0,0,0,0,0.0
148263,Dayton Mitchell,S ILLINOIS,2022,5,1,1,1.0,5,44,1,23,4.6
148263,Dayton Mitchell,S ILLINOIS,2023,4,0,0,,3,32,0,15,5.0
148293,Brandon Alexander,YNGTOWN ST,2022,14,1,0,0.0,8,127,0,65,8.1
148293,Brandon Alexander,YNGTOWN ST,2023,0,0,0,,0,0,0,0,0.0
148296,Daryan Bowling,YNGTOWN ST,2022,1,0,0,,1,19,0,0,0.0
148296,Daryan Bowling,YNGTOWN ST,2023,5,1,0,0.0,1,18,0,1,1.0
148297,Max Tomczak,YNGTOWN ST,2022,42,5,2,0.4,26,430,2,159,6.1
148297,Max Tomczak,YNGTOWN ST,2023,71,5,2,0.4,57,695,1,335,5.9
148308,Luke Hensley,YNGTOWN ST,2021,7,1,1,1.0,5,42,0,3,0.6
148308,Luke Hensley,YNGTOWN ST,2022,16,2,0,0.0,7,142,1,43,6.1
148308,Luke Hensley,YNGTOWN ST,2023,19,3,2,0.6666666666666666,15,84,2,35,2.3
148324,Christian Da-Silva,ELON,2022,8,1,1,1.0,4,61,0,5,1.3
148324,Christian Da-Silva,ELON,2023,13,0,0,,8,77,1,18,2.3
148331,Jamarien Dalton,ELON,2022,2,0,0,,2,42,0,9,4.5
148331,Jamarien Dalton,ELON,2023,23,5,4,0.8,13,186,5,29,2.2
148356,Maxwell James,JAMES MAD,2022,2,0,0,,2,11,0,5,2.5
148362,Desmond Green,JAMES MAD,2021,1,0,0,,1,10,0,4,4.0
148390,Tyrese Baptiste,MAINE,2022,12,2,1,0.5,6,98,0,45,7.5
148422,Ja'Vion Griffin,RICHMOND,2022,8,1,1,1.0,6,56,1,15,2.5
148422,Ja'Vion Griffin,RICHMOND,2023,28,11,6,0.5454545454545454,17,289,0,52,3.1
148425,Jerry Garcia Jr.,RICHMOND,2022,7,0,0,,7,118,1,54,7.7
148425,Jerry Garcia Jr.,RICHMOND,2023,43,4,4,1.0,31,465,4,230,7.4
148448,Dah'Mear Triplett,TOWSON,2021,4,0,0,,1,22,0,15,15.0
148448,Dah'Mear Triplett,LINCOLN,2022,11,2,2,1.0,7,73,0,9,1.3
148450,Brady McElhaney,TOWSON,2021,9,3,0,0.0,2,13,0,0,0.0
148450,Brady McElhaney,TOWSON,2022,19,1,0,0.0,11,105,0,25,2.3
148450,Brady McElhaney,TOWSON,2023,8,1,1,1.0,7,41,0,9,1.3
148458,Ty'shaun Granger,TOWSON,2021,8,2,0,0.0,5,46,0,23,4.6
148463,Lukkas Londono,TOWSON,2022,11,2,0,0.0,7,43,0,22,3.1
148463,Lukkas Londono,TOWSON,2023,52,4,1,0.25,32,479,1,250,7.8
148474,Ethan Carr,VILLANOVA,2022,2,0,0,,0,0,0,0,0.0
148477,Daniel Lopes,VILLANOVA,2021,0,0,0,,0,0,0,0,0.0
148477,Daniel Lopes,VILLANOVA,2022,9,1,1,1.0,5,76,1,8,1.6
148477,Daniel Lopes,VILLANOVA,2023,13,0,0,,6,43,0,21,3.5
148484,Irene Ngabonziza,VILLANOVA,2021,0,0,0,,0,0,0,0,0.0
148498,Tyler Merwarth,ALBANY,2022,1,0,0,,1,4,0,0,0.0
148505,Kristen McAdams,ALBANY,2021,7,2,1,0.5,2,5,1,4,2.0
148505,Kristen McAdams,ALBANY,2022,14,2,1,0.5,9,136,0,40,4.4
148534,Taylor Wright-Rawls,BRYANT,2021,3,1,1,1.0,2,23,0,5,2.5
148534,Taylor Wright-Rawls,BRYANT,2022,14,1,0,0.0,7,85,0,50,7.1
148550,Tristen Riley,BRYANT,2023,1,0,0,,1,10,0,0,0.0
148572,Keshawn Brown,DUQUESNE,2022,11,4,1,0.25,5,42,0,19,3.8
148572,Keshawn Brown,DUQUESNE,2023,74,8,2,0.25,39,705,7,337,8.6
148591,Jaylen Laudermilk,MERRIMACK,2022,9,0,0,,5,55,0,39,7.8
148600,Hayden Fisher,MERRIMACK,2021,16,4,2,0.5,9,103,1,16,1.8
148600,Hayden Fisher,MERRIMACK,2022,39,4,3,0.75,20,346,4,113,5.7
148600,Hayden Fisher,MERRIMACK,2023,14,2,0,0.0,4,37,0,11,2.8
148603,Myles Wilson,MERRIMACK,2022,0,0,0,,0,0,0,0,0.0
148603,Myles Wilson,MERRIMACK,2023,5,1,1,1.0,3,32,0,6,2.0
148610,Trevor Shorter,WAGNER,2021,4,1,1,1.0,3,26,0,16,5.3
148610,Trevor Shorter,WAGNER,2022,9,6,2,0.3333333333333333,4,25,0,12,3.0
148610,Trevor Shorter,WAGNER,2023,38,5,2,0.4,17,238,3,49,2.9
148615,Cory Joyce,WAGNER,2022,5,0,0,,3,30,1,13,4.3
148619,Arthur Belile,WAGNER,2023,0,0,0,,0,0,0,0,0.0
148620,Jaden Barrett,WAGNER,2022,2,0,0,,1,7,0,0,0.0
148622,Todd Simmons,WAGNER,2021,21,4,2,0.5,10,136,1,34,3.4
148629,Graham Walker,BROWN,2021,84,25,12,0.48,55,668,6,209,3.8
148629,Graham Walker,BROWN,2022,60,22,7,0.3181818181818182,29,305,3,71,2.5
148629,Graham Walker,BROWN,2023,77,25,13,0.52,44,543,6,95,2.2
148635,Mark Mahoney,BROWN,2021,18,6,3,0.5,11,128,0,35,3.2
148635,Mark Mahoney,BROWN,2022,16,3,1,0.3333333333333333,9,61,0,20,2.2
148636,Cameron Impemba,BROWN,2022,0,0,0,,0,0,0,0,0.0
148641,Jackson Caputo,BROWN,2021,1,1,0,0.0,0,0,0,0,0.0
148646,Garrett Valentine,BROWN,2021,2,0,0,,0,0,0,0,0.0
148646,Garrett Valentine,BROWN,2022,0,0,0,,0,0,0,0,0.0
148662,Samuel Baddoo,BROWN,2022,13,0,0,,10,49,1,37,3.7
148662,Samuel Baddoo,BROWN,2023,21,5,2,0.4,13,110,0,44,3.4
148671,Jordan McIntyre,BROWN,2021,11,3,0,0.0,5,64,0,18,3.6
148671,Jordan McIntyre,BROWN,2022,22,1,1,1.0,15,146,0,53,3.5
148671,Jordan McIntyre,BROWN,2023,31,8,1,0.125,20,155,1,72,3.6
148678,Noble Cooper,BROWN,2022,0,0,0,,0,0,0,0,0.0
148686,Ben Moseley,BROWN,2021,0,0,0,,0,0,0,0,0.0
148686,Ben Moseley,BROWN,2022,2,0,0,,2,33,0,22,11.0
148686,Ben Moseley,BROWN,2023,1,0,0,,0,0,0,0,0.0
148689,Isaac Silva,COLUMBIA,2023,0,0,0,,0,0,0,0,0.0
148709,Wills Meyer,COLUMBIA,2021,25,8,6,0.75,15,267,2,43,2.9
148709,Wills Meyer,COLUMBIA,2022,28,5,1,0.2,13,168,1,66,5.1
148709,Wills Meyer,COLUMBIA,2023,24,6,0,0.0,9,75,0,40,4.4
148710,Marcus Libman,COLUMBIA,2021,63,15,3,0.2,35,286,0,107,3.1
148710,Marcus Libman,COLUMBIA,2022,53,3,3,1.0,41,472,4,259,6.3
148710,Marcus Libman,COLUMBIA,2023,26,5,0,0.0,12,85,0,49,4.1
148731,Bryson Canty,COLUMBIA,2021,11,8,5,0.625,5,87,2,13,2.6
148731,Bryson Canty,COLUMBIA,2022,88,18,5,0.2777777777777778,53,734,6,305,5.8
148731,Bryson Canty,COLUMBIA,2023,17,1,0,0.0,7,81,0,26,3.7
148758,Will Kenner,CORNELL,2021,5,1,0,0.0,1,13,0,4,4.0
148758,Will Kenner,CORNELL,2022,26,1,1,1.0,13,117,0,43,3.3
148767,Nick Laboy,CORNELL,2022,44,5,3,0.6,26,367,2,111,4.3
148767,Nick Laboy,CORNELL,2023,89,20,12,0.6,60,719,2,251,4.2
148787,Luke Malaga,CORNELL,2023,1,0,0,,1,21,0,8,8.0
148791,Zach LaPolice,CORNELL,2021,2,0,0,,2,18,0,22,11.0
148791,Zach LaPolice,CORNELL,2023,4,0,0,,3,26,0,8,2.7
148828,Isaac Boston,DARTMOUTH,2021,26,2,1,0.5,18,165,1,69,3.8
148828,Isaac Boston,DARTMOUTH,2023,31,6,2,0.3333333333333333,16,182,0,58,3.6
148834,Jarmone Sutherland,DARTMOUTH,2021,0,0,0,,0,0,0,0,0.0
148834,Jarmone Sutherland,DARTMOUTH,2022,17,2,1,0.5,12,101,2,33,2.8
148834,Jarmone Sutherland,DARTMOUTH,2023,3,0,0,,2,16,0,8,4.0
148839,Paxton Scott,DARTMOUTH,2021,72,7,3,0.4285714285714285,49,514,4,312,6.4
148839,Paxton Scott,DARTMOUTH,2022,49,5,2,0.4,35,397,2,198,5.7
148839,Paxton Scott,DARTMOUTH,2023,69,9,7,0.7777777777777778,52,650,2,284,5.5
148846,Jackson Gerard,DARTMOUTH,2021,0,0,0,,0,0,0,0,0.0
148846,Jackson Gerard,DARTMOUTH,2022,10,0,0,,4,34,0,15,3.8
148846,Jackson Gerard,DARTMOUTH,2023,9,3,2,0.6666666666666666,7,28,1,15,2.1
148850,Remington Gall,DARTMOUTH,2021,0,0,0,,0,0,0,0,0.0
148850,Remington Gall,DARTMOUTH,2022,1,0,0,,1,4,0,-1,-1.0
148850,Remington Gall,DARTMOUTH,2023,4,2,0,0.0,1,6,0,4,4.0
148860,Painter Richards-Baker,DARTMOUTH,2021,8,2,0,0.0,5,125,1,20,4.0
148860,Painter Richards-Baker,DARTMOUTH,2022,2,1,0,0.0,0,0,0,0,0.0
148860,Painter Richards-Baker,DARTMOUTH,2023,20,6,2,0.3333333333333333,10,73,0,13,1.3
148883,Kaedyn Odermann,HARVARD,2021,21,3,1,0.3333333333333333,11,149,2,23,2.1
148883,Kaedyn Odermann,HARVARD,2022,23,6,2,0.3333333333333333,14,119,1,19,1.4
148883,Kaedyn Odermann,HARVARD,2023,40,6,3,0.5,20,264,1,71,3.5
148888,Scott Woods,HARVARD,2022,26,2,0,0.0,19,202,2,153,8.1
148888,Scott Woods,HARVARD,2023,22,0,0,,13,146,2,91,7.0
148905,Tyler Adams,HARVARD,2021,5,3,1,0.3333333333333333,3,27,0,11,3.7
148905,Tyler Adams,BUTLER,2022,70,19,6,0.3157894736842105,39,689,5,286,7.3
148912,Ledger Hatch,HARVARD,2021,9,4,2,0.5,3,79,1,17,5.7
148912,Ledger Hatch,HARVARD,2022,42,12,4,0.3333333333333333,17,398,3,77,4.5
148912,Ledger Hatch,HARVARD,2023,19,6,4,0.6666666666666666,10,122,2,17,1.7
148931,Tanner Duve,PENN,2021,5,2,0,0.0,0,0,0,0,0.0
148932,Joshua Casilli,PENN,2021,15,5,3,0.6,10,147,1,14,1.4
148932,Joshua Casilli,PENN,2022,83,9,5,0.5555555555555556,55,520,4,299,5.4
148932,Joshua Casilli,PENN,2023,49,8,1,0.125,29,246,1,87,3.0
148933,Maurcus McDaniel,PENN,2022,2,0,0,,1,3,0,4,4.0
148933,Maurcus McDaniel,PENN,2023,6,2,1,0.5,4,43,1,10,2.5
148943,Sterling Stokes,PENN,2021,4,0,0,,4,67,0,32,8.0
148943,Sterling Stokes,PENN,2022,24,5,3,0.6,17,161,2,56,3.3
148943,Sterling Stokes,PENN,2023,9,1,0,0.0,7,50,0,31,4.4
148953,Julien Stokes,PENN,2022,45,3,1,0.3333333333333333,27,238,3,150,5.6
148969,Clay Petry,PENN,2022,2,1,0,0.0,0,0,0,0,0.0
148971,Davis Ellis,PENN,2021,0,0,0,,0,0,0,0,0.0
148971,Davis Ellis,PENN,2022,3,0,0,,2,59,0,42,21.0
148971,Davis Ellis,PENN,2023,2,2,0,0.0,0,0,0,0,0.0
149111,Tre Shackelford,AUSTINPEAY,2021,3,0,0,,2,8,0,0,0.0
149111,Tre Shackelford,AUSTINPEAY,2022,21,4,2,0.5,8,76,0,27,3.4
149111,Tre Shackelford,AUSTINPEAY,2023,83,21,6,0.2857142857142857,52,805,6,239,4.6
149115,Tae Gayden,AUSTINPEAY,2022,3,1,0,0.0,0,0,0,0,0.0
149115,Tae Gayden,AUSTINPEAY,2023,1,0,0,,0,0,0,0,0.0
149119,Kellen Stewart,AUSTINPEAY,2021,0,0,0,,0,0,0,0,0.0
149119,Kellen Stewart,AUSTINPEAY,2022,21,2,1,0.5,12,187,2,102,8.5
149119,Kellen Stewart,MIDDLE TN,2023,8,0,0,,3,26,0,5,1.7
149121,Brody Swafford,CHATTNOOGA,2023,2,0,0,,1,13,0,0,0.0
149138,Kam Thomas,AUSTINPEAY,2021,0,0,0,,0,0,0,0,0.0
149138,Kam Thomas,AUSTINPEAY,2022,6,0,0,,4,30,0,11,2.8
149138,Kam Thomas,AUSTINPEAY,2023,70,7,1,0.1428571428571428,51,639,5,415,8.1
149140,Drae McCray,AUSTINPEAY,2021,92,17,8,0.4705882352941176,54,793,7,366,6.8
149140,Drae McCray,AUSTINPEAY,2022,121,21,3,0.1428571428571428,79,1092,9,668,8.5
149140,Drae McCray,TEXAS TECH,2023,41,4,2,0.5,26,236,2,108,4.2
149142,Trey Goodman,AUSTINPEAY,2021,15,1,0,0.0,5,66,1,20,4.0
149142,Trey Goodman,AUSTINPEAY,2022,52,6,0,0.0,32,358,4,176,5.5
149142,Trey Goodman,AUSTINPEAY,2023,65,12,4,0.3333333333333333,36,725,7,352,9.8
149178,Jaylan West,SE MO ST,2023,1,0,0,,1,8,0,7,7.0
149198,Jack Clinkenbeard,SE MO ST,2022,1,0,0,,1,18,0,8,8.0
149198,Jack Clinkenbeard,SE MO ST,2023,45,5,1,0.2,28,324,1,176,6.3
149210,Jalal Dean,TENN TECH,2021,24,5,1,0.2,13,159,1,26,2.0
149210,Jalal Dean,TENN TECH,2022,18,2,2,1.0,10,175,1,59,5.9
149210,Jalal Dean,TENN TECH,2023,44,2,0,0.0,26,366,0,158,6.1
149231,Ezra Widelock,TENN TECH,2022,3,0,0,,2,7,0,3,1.5
149231,Ezra Widelock,TENN TECH,2023,11,1,0,0.0,6,54,0,32,5.3
149236,Elijah Smoot,TENN MARTN,2021,2,0,0,,0,0,0,0,0.0
149236,Elijah Smoot,TENN MARTN,2022,66,9,2,0.2222222222222222,38,574,3,192,5.0
149236,Elijah Smoot,LIBERTY,2023,25,7,3,0.4285714285714285,11,221,2,26,2.4
149245,JaMichael McGoy Jr.,TENN MARTN,2021,0,0,0,,0,0,0,0,0.0
149250,DeVonte Tanksley,TENN MARTN,2021,13,2,0,0.0,5,15,0,13,2.6
149250,DeVonte Tanksley,TENN MARTN,2022,92,9,2,0.2222222222222222,54,677,1,307,5.7
149250,DeVonte Tanksley,TENN MARTN,2023,96,9,2,0.2222222222222222,53,664,3,300,5.7
149271,Marques Owens,BUCKNELL,2021,42,10,2,0.2,22,241,0,97,4.4
149271,Marques Owens,BUCKNELL,2022,45,14,3,0.2142857142857142,19,268,0,120,6.3
149279,Mason Muir,BUCKNELL,2021,24,5,3,0.6,14,152,2,32,2.3
149279,Mason Muir,BUCKNELL,2022,4,0,0,,1,9,0,7,7.0
149290,Brendan Cassamajor,COLGATE,2021,0,0,0,,0,0,0,0,0.0
149331,Asante Das,GEORGETOWN,2021,57,12,7,0.5833333333333334,37,443,1,99,2.7
149331,Asante Das,GEORGETOWN,2022,10,2,0,0.0,6,51,1,-8,-1.3
149331,Asante Das,GEORGETOWN,2023,2,0,0,,1,13,0,9,9.0
149344,Ben Fewel,GEORGETOWN,2021,1,0,0,,1,9,0,2,2.0
149347,Brock Biestek,GEORGETOWN,2021,9,1,0,0.0,7,100,1,11,1.6
149347,Brock Biestek,GEORGETOWN,2022,22,2,1,0.5,10,125,0,19,1.9
149347,Brock Biestek,GEORGETOWN,2023,69,19,6,0.3157894736842105,35,399,2,72,2.1
149353,Cam Pygatt,GEORGETOWN,2021,2,1,0,0.0,1,8,0,0,0.0
149353,Cam Pygatt,GEORGETOWN,2022,12,1,0,0.0,7,81,1,52,7.4
149353,Cam Pygatt,GEORGETOWN,2023,46,5,1,0.2,29,257,1,135,4.7
149367,Chris Carasia,LAFAYETTE,2021,1,0,0,,0,0,0,0,0.0
149367,Chris Carasia,LAFAYETTE,2022,49,7,5,0.7142857142857143,26,310,2,84,3.2
149367,Chris Carasia,LAFAYETTE,2023,49,13,6,0.4615384615384615,32,333,5,62,1.9
149388,Jalen Patterson,LAFAYETTE,2021,0,0,0,,0,0,0,0,0.0
149401,Dylan McFadden,LEHIGH,2023,24,3,0,0.0,10,229,1,88,8.8
149411,Dajuan Fields,LEHIGH,2021,21,1,0,0.0,9,119,0,117,13.0
149411,Dajuan Fields,LEHIGH,2023,0,0,0,,0,0,0,0,0.0
149419,Justin Shorter,HOLY CROSS,2021,48,7,2,0.2857142857142857,29,375,2,159,5.5
149419,Justin Shorter,HOLY CROSS,2022,71,13,4,0.3076923076923077,37,502,4,157,4.2
149419,Justin Shorter,HOLY CROSS,2023,60,11,3,0.2727272727272727,35,453,3,171,4.9
149438,Luke Wooten,BUTLER,2022,78,7,4,0.5714285714285714,58,657,6,429,7.4
149438,Luke Wooten,BUTLER,2023,60,4,0,0.0,38,370,4,220,5.8
149440,Joey Audia,BUTLER,2022,7,0,0,,7,36,0,50,7.1
149440,Joey Audia,BUTLER,2023,13,2,2,1.0,11,101,0,44,4.0
149445,Thomas Brown,BUTLER,2021,21,3,2,0.6666666666666666,12,224,1,77,6.4
149445,Thomas Brown,BUTLER,2022,0,0,0,,0,0,0,0,0.0
149445,Thomas Brown,BUTLER,2023,1,0,0,,0,0,0,0,0.0
149466,Kellyn West,DAVIDSON,2021,8,0,0,,3,57,0,13,4.3
149466,Kellyn West,DAVIDSON,2022,3,0,0,,1,31,0,32,32.0
149466,Kellyn West,DAVIDSON,2023,16,1,0,0.0,10,59,1,36,3.6
149467,Maxwell Weaver,DAVIDSON,2022,23,3,2,0.6666666666666666,16,321,1,115,7.2
149467,Maxwell Weaver,DAVIDSON,2023,20,4,1,0.25,12,235,3,47,3.9
149468,Mikey Ficher,DAVIDSON,2021,0,0,0,,0,0,0,0,0.0
149469,Henry Dolan,DAVIDSON,2023,0,0,0,,0,0,0,0,0.0
149470,Aaron Maione,DAVIDSON,2021,0,0,0,,0,0,0,0,0.0
149495,Joey Swanson,DAYTON,2021,47,14,7,0.5,26,440,2,87,3.4
149495,Joey Swanson,DAYTON,2022,36,4,1,0.25,20,234,0,115,5.8
149495,Joey Swanson,DAYTON,2023,37,9,3,0.3333333333333333,20,229,2,66,3.3
149501,Luke Brenner,DAYTON,2021,21,7,3,0.4285714285714285,11,273,2,40,3.6
149501,Luke Brenner,DAYTON,2022,41,4,1,0.25,28,272,1,93,3.3
149501,Luke Brenner,DAYTON,2023,21,4,0,0.0,13,90,0,81,6.2
149503,Tyler Mintz,DAYTON,2021,29,2,0,0.0,17,155,1,112,6.6
149504,Jake Coleman,DAYTON,2021,9,4,2,0.5,4,45,0,4,1.0
149504,Jake Coleman,DAYTON,2022,12,3,0,0.0,5,45,0,11,2.2
149504,Jake Coleman,DAYTON,2023,51,10,6,0.6,28,310,1,98,3.5
149528,Caleb Gossett,OHIO,2022,0,0,0,,0,0,0,0,0.0
149528,Caleb Gossett,OHIO,2023,0,0,0,,0,0,0,0,0.0
149559,Dante DeNardo,DRAKE,2021,0,0,0,,0,0,0,0,0.0
149559,Dante DeNardo,DRAKE,2023,2,0,0,,1,6,0,1,1.0
149560,Austin Flax,DRAKE,2021,16,2,0,0.0,8,89,0,62,7.8
149560,Austin Flax,DRAKE,2022,46,10,4,0.4,24,192,2,56,2.3
149582,Wyatt Hodges,PRESBYTERN,2021,1,0,0,,1,8,0,3,3.0
149582,Wyatt Hodges,PRESBYTERN,2022,0,0,0,,0,0,0,0,0.0
149582,Wyatt Hodges,PRESBYTERN,2023,5,2,1,0.5,1,11,0,0,0.0
149583,Jake Davis,W GEORGIA,2023,0,0,0,,0,0,0,0,0.0
149584,Jacobi Jones,PRESBYTERN,2021,18,3,2,0.6666666666666666,12,87,2,38,3.2
149586,Jalyn Witcher,PRESBYTERN,2021,137,24,8,0.3333333333333333,87,1155,12,597,6.9
149586,Jalyn Witcher,DELAWARE,2022,3,0,0,,3,36,0,8,2.7
149586,Jalyn Witcher,DELAWARE,2023,4,0,0,,2,20,0,1,0.5
149595,Jacob Najmabadi,PRESBYTERN,2021,2,0,0,,1,14,1,12,12.0
149597,TJ Barrett,PRESBYTERN,2021,9,1,0,0.0,7,53,0,43,6.1
149598,David Herring,PRESBYTERN,2021,1,0,0,,1,-1,0,3,3.0
149598,David Herring,PRESBYTERN,2022,0,0,0,,0,0,0,0,0.0
149598,David Herring,PRESBYTERN,2023,1,0,0,,0,0,0,0,0.0
149599,Brayden Cash,PRESBYTERN,2021,11,2,2,1.0,6,128,1,47,7.8
149600,Austin Polson,PRESBYTERN,2021,54,10,3,0.3,34,245,3,174,5.1
149617,Josh Heverly,SAN DIEGO,2022,3,1,0,0.0,2,22,1,9,4.5
149617,Josh Heverly,SAN DIEGO,2023,60,14,10,0.7142857142857143,38,626,5,167,4.4
149619,Ja'seem Reed,SAN DIEGO,2021,27,10,3,0.3,11,259,1,42,3.8
149619,Ja'seem Reed,SAN DIEGO,2022,49,10,5,0.5,29,342,4,67,2.3
149619,Ja'seem Reed,SAN DIEGO,2023,93,21,10,0.4761904761904761,58,819,2,238,4.1
149629,Vance Jefferson,SAN DIEGO,2021,54,7,5,0.7142857142857143,43,496,3,289,6.7
149629,Vance Jefferson,SAN DIEGO,2022,60,12,6,0.5,42,501,6,252,6.0
149646,Brett Landis,MARIST,2021,10,5,3,0.6,5,140,2,12,2.4
149646,Brett Landis,MARIST,2022,89,23,8,0.3478260869565217,41,536,0,97,2.4
149646,Brett Landis,MARIST,2023,4,1,1,1.0,4,30,0,11,2.8
149650,Matt Stianche,MARIST,2021,3,1,1,1.0,2,20,1,8,4.0
149650,Matt Stianche,MARIST,2022,56,16,6,0.375,26,375,0,62,2.4
149650,Matt Stianche,MARIST,2023,106,28,13,0.4642857142857143,56,838,7,322,5.8
149654,Dyvante Terrelonge,MARIST,2023,4,1,0,0.0,0,0,0,0,0.0
149655,Jared Mealy,MARIST,2021,0,0,0,,0,0,0,0,0.0
149657,Reed Dexter,MARIST,2023,23,4,1,0.25,12,134,0,30,2.5
149660,Kharion Davis,MARIST,2021,0,0,0,,0,0,0,0,0.0
149673,SherRon Davis,MARIST,2021,1,0,0,,0,0,0,0,0.0
149706,Michael Martinez,STETSON,2021,44,7,1,0.1428571428571428,24,225,0,119,5.0
149706,Michael Martinez,STETSON,2022,36,5,3,0.6,23,199,0,62,2.7
